|url|number_of_rooms|region|price_dollar|what_floor|max_of_floors|type|state|house_type|ceiling_height|area|kitchen_area|year|heating|furniture|docs|exchange_possible|installment_plan|mortgage_possible|from_whom|lat|lon|added|upped|view|like
5569|https://www.house.kg/details/52961065ddad65eab7f0-89205949|3-комн. кв., 58 м2|Бишкек|68500.0|4|4|104 серия|хорошее|панельный|2.6 м.|58 м2||1972 г.|центральное|частично меблирована|технический паспорт, свидетельство о праве на наследство|обмен не предлагать|нет|есть|от агента|42.8304|74.6273|Добавлено 7 месяцев назад|Поднято 6 часов назад|2227.0|5.0
5570|https://www.house.kg/details/74032296572c1d43ba209-00726445|3-комн. кв., 56 м2|Бишкек|70500.0|3|4|хрущевка|хорошее|кирпичный|2.6 м.|56 м2||1967 г.|центральное|частично меблирована|договор купли-продажи, технический паспорт|обмен не предлагать|нет|есть|от агента|42.8378|74.6049|Добавлено 10 месяцев назад|Поднято 6 часов назад|2725.0|4.0
5571|https://www.house.kg/details/460068166ae5b3629cd61-63583740|3-комн. кв., 60 м2|Бишкек|75500.0|2|5|индивид. планировка|хорошее|кирпичный|2.75 м.|60 м2||1973 г.|центральное|частично меблирована|договор купли-продажи, технический паспорт|обмен не предлагать|нет|есть|от агента|42.8733|74.5774|Добавлено 2 месяца назад|Поднято 6 часов назад|732.0|7.0
5572|https://www.house.kg/details/384725964e999cd5c2da2-80878163|6 и более комнат кв., 214 м2|Бишкек|256800.0|9|10|пентхаус|евроремонт|монолитный|3 м.|214 м2||||пустая|||||от агента|42.8717|74.623|Добавлено 1 год назад|Поднято 6 часов назад|1759.0|1.0
5573|https://www.house.kg/details/76970626604226e8ed587-68305344|3-комн. кв., 63 м2|Бишкек|76500.0|3|9|индивид. планировка|хорошее|кирпичный|2.8 м.|63 м2||1987 г.|центральное|частично меблирована|договор дарения, технический паспорт|обмен не предлагать|нет|есть|от агента|42.8429|74.6048|Добавлено 6 месяцев назад|Поднято 6 часов назад|2717.0|19.0
5574|https://www.house.kg/details/503890866bece9db78442-97950941|2-комн. кв., 48 м2|Иссык-Кульская область|37000.0|3|5|105 серия|среднее|панельный||48 м2|м2|||частично меблирована|договор купли-продажи, технический паспорт||||от собственника|42.6749|77.2978|Добавлено 1 месяц назад|Поднято 6 часов назад|474.0|1.0
5575|https://www.house.kg/details/803889166cf1fcc3bd6a4-41227403|3-комн. кв., 60 м2|Бишкек|89500.0|2|5|105 серия|хорошее|панельный|2.75 м.|60 м2||1983 г.|центральное|частично меблирована|договор купли-продажи, технический паспорт|обмен не предлагать|нет|есть|от агента|42.8753|74.6235|Добавлено 23 дня назад|Поднято 6 часов назад|303.0|1.0
5576|https://www.house.kg/details/670694266e3ae335b3dc7-54383518|1-комн. кв., 41 м2|Бишкек|49000.0|9|16|элитка|под самоотделку (псо)|кирпичный|3.3 м.|41 м2||2024 г.|автономное||договор купли-продажи, договор долевого участия, технический паспорт, красная книга||||от собственника|42.8188|74.6048|Добавлено 7 дней назад|Поднято 6 часов назад|324.0|12.0
5577|https://www.house.kg/details/705036166dc60e50833d9-72666344|4-комн. кв., 146 м2|Бишкек|178120.0|6|12|элитка|под самоотделку (псо)|кирпичный|3.5 м.|146 м2||2024 г.|автономное||договор купли-продажи, договор долевого участия, технический паспорт|рассмотрю варианты|||от собственника|42.8195|74.6155|Добавлено 13 дней назад|Поднято 6 часов назад|414.0|1.0
5578|https://www.house.kg/details/862814466dedaa88657c4-39762033|1-комн. кв., 42 м2|Бишкек|52500.0|9|9|элитка|евроремонт|монолитный|3 м.|42 м2||2024 г.|на газе|полностью меблирована|договор купли-продажи||||от собственника|42.8138|74.6191|Добавлено 11 дней назад|Поднято 6 часов назад|664.0|10.0
5579|https://www.house.kg/details/403800466a1c8a6dfc617-25477394|2-комн. кв., 63 м2|Бишкек|85000.0|8|9|106 серия улучшенная|хорошее|панельный|285 м.|63 м2|м2|1990 г.|центральное|полностью меблирована|||||от собственника|42.866|74.6118|Добавлено 2 месяца назад|Поднято 6 часов назад|721.0|5.0
5580|https://www.house.kg/details/227828668ad2fc28ccb2-87231497|2-комн. кв., 63 м2|Бишкек|81500.0|9|10|элитка|евроремонт|монолитный|3 м.|63 м2||2020 г.|на газе||||||от собственника|42.8453|74.6357|Добавлено 2 месяца назад|Поднято 7 часов назад|1236.0|5.0
5581|https://www.house.kg/details/29203776641fc1c66ba40-70630346|2-комн. кв., 62 м2|Бишкек|82000.0|6|9|элитка|евроремонт|монолитный|3 м.|62 м2||2020 г.|на газе||||||от агента|42.8454|74.636|Добавлено 4 месяца назад|Поднято 7 часов назад|1722.0|4.0
5582|https://www.house.kg/details/12781606663d82bd784e6-28728996|2-комн. кв., 78 м2|Бишкек|90000.0|7|16|элитка|евроремонт|монолитный||78 м2||2023 г.|||||||от агента|42.8566|74.6386|Добавлено 3 месяца назад|Поднято 7 часов назад|690.0|
5583|https://www.house.kg/details/295702466cd8ef3a3c994-34894529|1-комн. кв., 50 м2|Бишкек|45171.0|5|15|элитка|не достроено|монолитный||50 м2||2025 г.|на газе||зеленая книга, договор долевого участия||||от агента|42.8231|74.5965|Добавлено 24 дня назад|Поднято 7 часов назад|273.0|
5584|https://www.house.kg/details/376067266aca6ec6f6671-76016535|2-комн. кв., 56 м2|Бишкек|92000.0|5|12|элитка|хорошее|монолитный|3 м.|56 м2||2022 г.|на газе||красная книга, договор долевого участия|обмен не предлагать|||от агента|42.8179|74.6153|Добавлено 2 месяца назад|Поднято 7 часов назад|819.0|2.0
5585|https://www.house.kg/details/773296666ecf0f70bfe70-26672249|1-комн. кв., 45 м2|Бишкек|58500.0|3|14|элитка|евроремонт|монолитный||45 м2||2024 г.|центральное||||||от собственника|42.8565|74.672|Добавлено 7 часов назад||45.0|
5586|https://www.house.kg/details/433500066408be6d3f719-79582150|2-комн. кв., 45 м2|Бишкек|66800.0|3|4|104 серия|хорошее|кирпичный||45 м2||1972 г.|центральное|полностью меблирована|договор купли-продажи, технический паспорт|||есть|от собственника|42.8374|74.608|Добавлено 4 месяца назад|Поднято 7 часов назад|996.0|8.0
5587|https://www.house.kg/details/67128396635e511cd8c61-31505305|5-комн. кв., 139 м2|Бишкек|163000.0|1|2|индивид. планировка|евроремонт|кирпичный|3.5 м.|139 м2||1956 г.|центральное|частично меблирована|договор купли-продажи, технический паспорт|обмен не предлагать|нет|нет|от агента|42.8771|74.5832|Добавлено 5 месяцев назад|Поднято 7 часов назад|667.0|
5588|https://www.house.kg/details/3505038667c30fd434f92-09648879|2-комн. кв., 75 м2|Бишкек|132000.0|6|11|элитка|хорошее|кирпичный|3 м.|75 м2||2012 г.|центральное|полностью меблирована|||||от агента|42.8781|74.5837|Добавлено 3 месяца назад|Поднято 7 часов назад|766.0|
5589|https://www.house.kg/details/3023999660f88861759a5-21049768|свободная планировка кв., 500 м2|Бишкек|450000.0|13|14|элитка|под самоотделку (псо)|монолитный|3 м.|500 м2||2020 г.|центральное||договор купли-продажи, технический паспорт, акт ввода в эксплуатацию, красная книга|обмен не предлагать|есть|есть|от агента|42.8526|74.6131|Добавлено 6 месяцев назад|Поднято 7 часов назад|1046.0|4.0
5590|https://www.house.kg/details/10479466d80cfb411434-50802818|2-комн. кв., 97 м2|Бишкек|125580.0|6|13|элитка|под самоотделку (псо)|кирпичный|3 м.|97 м2||2024 г.|центральное|пустая|договор долевого участия, договор купли-продажи, красная книга|обмен не предлагать|||от агента|42.8673|74.6044|Добавлено 16 дней назад|Поднято 7 часов назад|424.0|7.0
5591|https://www.house.kg/details/524648466db2b90b8b484-55627018|4-комн. кв., 145 м2|Бишкек|203000.0|13|13|элитка|под самоотделку (псо)|кирпичный|3 м.|145 м2||2024 г.|центральное|пустая|договор долевого участия, договор купли-продажи, красная книга|обмен не предлагать|есть||от агента|42.8672|74.6044|Добавлено 14 дней назад|Поднято 7 часов назад|330.0|1.0
5592|https://www.house.kg/details/41590566ae34bf61a3a2-71403806|1-комн. кв., 43 м2|Бишкек|43000.0|8|12|элитка|под самоотделку (псо)|монолитный|3 м.|43 м2||2024 г.||пустая|договор долевого участия, красная книга, договор купли-продажи|обмен не предлагать|||от агента|42.8455|74.6359|Добавлено 2 месяца назад|Поднято 7 часов назад|1009.0|9.0
5593|https://www.house.kg/details/311745566e8514fe9b320-69049473|3-комн. кв., 108 м2|Бишкек|131760.0|4|14|элитка|под самоотделку (псо)|монолитный|3 м.|108 м2||2024 г.|на газе|пустая|договор купли-продажи, договор долевого участия, красная книга|обмен не предлагать|||от агента|42.8192|74.6031|Добавлено 4 дня назад|Поднято 7 часов назад|138.0|1.0
5594|https://www.house.kg/details/2172005669759f4e15061-15830767|1-комн. кв., 33 м2|Бишкек|56500.0|9|12|элитка|евроремонт|монолитный|3 м.|33 м2|м2||на газе||||||от агента|42.8123|74.6204|Добавлено 2 месяца назад|Поднято 7 часов назад|743.0|3.0
5595|https://www.house.kg/details/198711666dbe8fd0ea086-29400491|1-комн. кв., 55 м2|Бишкек|45000.0|4|14|элитка|под самоотделку (псо)|монолитный||55 м2||2024 г.|на газе||договор долевого участия, красная книга|обмен не предлагать|нет|нет|от агента|42.8624|74.552|Добавлено 13 дней назад|Поднято 7 часов назад|191.0|1.0
5596|https://www.house.kg/details/733574766c72c01a9a2d4-42827876|3-комн. кв., 103 м2|Бишкек|162000.0|8|10|элитка|евроремонт|кирпичный|3 м.|103 м2||2016 г.|центральное|полностью меблирована|договор купли-продажи, технический паспорт||||от собственника|42.8252|74.6164|Добавлено 29 дней назад|Поднято 7 часов назад|588.0|8.0
5597|https://www.house.kg/details/60767166e5b7550b28b3-61455476|5-комн. кв., 195 м2|Лебединовка|215000.0|1|5|элитка|хорошее|монолитный|3.1 м.|195 м2||2019 г.|центральное||технический паспорт|рассмотрю варианты|||от агента|42.8794|74.6947|Добавлено 6 дней назад|Поднято 7 часов назад|127.0|1.0
5598|https://www.house.kg/details/2258143669b61bde15ca9-50158136|1-комн. кв., 33 м2|Бишкек|56500.0|9|12|элитка|евроремонт|монолитный|3 м.|33 м2|м2|2023 г.|на газе||||||от агента|42.8122|74.6204|Добавлено 2 месяца назад|Поднято 7 часов назад|629.0|2.0
5599|https://www.house.kg/details/117811266eaa0fee06837-57680082|1-комн. кв., 48 м2|Бишкек|76000.0|10|12|элитка|евроремонт|монолитный|3 м.|48 м2|м2||центральное|полностью меблирована|||||от агента|42.8577|74.6111|Добавлено 2 дня назад|Поднято 7 часов назад|98.0|
5600|https://www.house.kg/details/629586566d20b032e3e67-09967060|3-комн. кв., 70 м2|Бишкек|95000.0|2|5|105 серия|евроремонт|панельный|2.8 м.|70 м2||2003 г.|центральное|частично меблирована|договор купли-продажи, технический паспорт|обмен не предлагать|||от агента|42.8689|74.6195|Добавлено 21 день назад|Поднято 7 часов назад|406.0|1.0
5601|https://www.house.kg/details/750517566e1d1a7d91c75-90486428|3-комн. кв., 150 м2|Бишкек|147000.0|8|12|элитка|под самоотделку (псо)|кирпичный|3 м.|150 м2||2024 г.|на газе|пустая|договор долевого участия, договор купли-продажи, красная книга, технический паспорт|обмен не предлагать|есть||от агента|42.8295|74.5767|Добавлено 9 дней назад|Поднято 7 часов назад|193.0|1.0
5602|https://www.house.kg/details/369590866e982a943c809-55435783|1-комн. кв., 54 м2|Бишкек|76500.0|9|14|элитка|под самоотделку (псо)|кирпичный|3 м.|54 м2||2024 г.|центральное|пустая|договор долевого участия, договор купли-продажи, красная книга|обмен не предлагать|||от агента|42.8659|74.6041|Добавлено 3 дня назад|Поднято 7 часов назад|151.0|4.0
5603|https://www.house.kg/details/954601666dff5a9099d22-10095705|1-комн. кв., 35 м2|Бишкек|51000.0|1|9|105 серия|среднее|кирпичный||35 м2|||||||||от агента|42.8416|74.5643|Добавлено 10 дней назад|Поднято 7 часов назад|146.0|
5604|https://www.house.kg/details/909025966de9018ef27e8-75863195|2-комн. кв., 85 м2|с. Кой-Таш|127215.0|3|4|индивид. планировка|под самоотделку (псо)|кирпичный||85 м2||2024 г.|автономное||||||от агента|42.7126|74.665|Добавлено 11 дней назад|Поднято 7 часов назад|108.0|
5605|https://www.house.kg/details/613241366dead484504e0-25011202|3-комн. кв., 82.4 м2|Бишкек|84500.0|6|12|элитка|под самоотделку (псо)|монолитный|3 м.|82.4 м2||2023 г.|центральное||договор долевого участия, красная книга||||от агента|42.8306|74.5657|Добавлено 11 дней назад|Поднято 7 часов назад|151.0|1.0
5606|https://www.house.kg/details/564369866db3c97852742-71592607|1-комн. кв., 40 м2|Бишкек|56500.0|5|5|105 серия|хорошее|панельный|2.8 м.|40 м2|м2||центральное|полностью меблирована|договор купли-продажи, технический паспорт||||от агента|42.8177|74.6275|Добавлено 14 дней назад|Поднято 7 часов назад|194.0|3.0
5607|https://www.house.kg/details/534409966b70fad007512-11488442|2-комн. кв., 63 м2|Бишкек|100800.0|6|16|элитка|евроремонт|монолитный|3 м.|63 м2||2018 г.|центральное||||||от агента|42.873|74.5901|Добавлено 1 месяц назад|Поднято 7 часов назад|404.0|2.0
5608|https://www.house.kg/details/32532436684f2293a2574-02399353|1-комн. кв., 34 м2|Бишкек|53000.0|8|9|106 серия|евроремонт|кирпичный||34 м2|||||||||от агента|42.854|74.6891|Добавлено 3 месяца назад|Поднято 7 часов назад|784.0|1.0
5609|https://www.house.kg/details/474759066749a5a6317d0-33081005|3-комн. кв., 103 м2|Ошская область|87000.0|10|10|элитка|евроремонт|монолитный||103 м2|||центральное|||||есть|от собственника|40.5019|72.8229|Добавлено 3 месяца назад|Поднято 7 часов назад|1566.0|3.0
5610|https://www.house.kg/details/459181666850cf9512ef4-03769091|3-комн. кв., 91.3 м2|Бишкек|92000.0|3|9|108 серия|под самоотделку (псо)|монолитный|2.8 м.|91.3 м2||2022 г.|автономное||договор долевого участия||||от агента|42.8249|74.591|Добавлено 3 месяца назад|Поднято 7 часов назад|608.0|3.0
5611|https://www.house.kg/details/890323066a889d2861b08-36248898|2-комн. кв., 105 м2|Бишкек|129900.0|4|10|элитка|евроремонт|монолитный|3 м.|105 м2|||центральное|полностью меблирована|договор купли-продажи, технический паспорт, акт ввода в эксплуатацию, красная книга|обмен не предлагать|нет|нет|от агента|42.8649|74.6028|Добавлено 2 месяца назад|Поднято 7 часов назад|497.0|2.0
5612|https://www.house.kg/details/309947066010c3d1e8894-81472917|4-комн. кв., 205 м2|Бишкек|325000.0|8|9|элитка|евроремонт|монолитный|3 м.|205 м2||2015 г.|центральное|полностью меблирована|||||от агента|42.8279|74.611|Добавлено 6 месяцев назад|Поднято 7 часов назад|1120.0|2.0
5613|https://www.house.kg/details/724648865f96580ab97c6-94290273|2-комн. кв., 86 м2|Бишкек|165000.0|4|14|элитка|под самоотделку (псо)|монолитный|3 м.|86 м2||2021 г.|центральное|пустая||обмен не предлагать|нет|нет|от агента|42.8733|74.5936|Добавлено 6 месяцев назад|Поднято 7 часов назад|1310.0|
5614|https://www.house.kg/details/90257366e3cf1c423e30-84639911|4-комн. кв., 80 м2|Бишкек|71000.0|9|10|элитка|под самоотделку (псо)|монолитный|3 м.|80 м2||2024 г.|центральное||договор купли-продажи, красная книга||нет|нет|от собственника|42.8586|74.6299|Добавлено 7 дней назад|Поднято 7 часов назад|103.0|
5615|https://www.house.kg/details/60058866a8b20eb384a6-59779811|1-комн. кв., 36 м2|Бишкек|43900.0|13|14|индивид. планировка|под самоотделку (псо)|монолитный|3 м.|36 м2||2022 г.|на газе||||нет|нет|от собственника|42.8132|74.6192|Добавлено 2 месяца назад|Поднято 7 часов назад|1302.0|25.0
5616|https://www.house.kg/details/315325866d7219a846ee7-79138315|2-комн. кв., 65 м2|Бишкек|90500.0|7|14|элитка|под самоотделку (псо)|кирпичный|3.3 м.|65 м2||2022 г.|на газе||договор купли-продажи||||от собственника|42.8229|74.5856|Добавлено 17 дней назад|Поднято 7 часов назад|434.0|10.0
5617|https://www.house.kg/details/340182966c722c20f5a36-41157604|1-комн. кв., 49 м2|Бишкек|62230.0|7|17|элитка|под самоотделку (псо)|монолитный||49 м2||2025 г.|на газе||договор купли-продажи, договор долевого участия, красная книга||нет|нет|от собственника|42.8513|74.6147|Добавлено 29 дней назад|Поднято 7 часов назад|476.0|2.0
5618|https://www.house.kg/details/284337666d938c817c581-71296461|1-комн. кв., 41.5 м2|Бишкек|39500.0|10|10|элитка|под самоотделку (псо)|монолитный|3 м.|41.5 м2||2024 г.|центральное||договор купли-продажи, красная книга||нет|нет|от собственника|42.8583|74.6326|Добавлено 15 дней назад|Поднято 7 часов назад|309.0|1.0
5619|https://www.house.kg/details/362724766e7b805b4fe90-47397938|1-комн. кв., 38 м2|Бишкек|41000.0|9|12|элитка|под самоотделку (псо)|монолитный|3 м.|38 м2||2023 г.|на газе||||нет|нет|от собственника|42.8134|74.6188|Добавлено 4 дня назад|Поднято 7 часов назад|176.0|3.0
5620|https://www.house.kg/details/371095666e26ea22b9e32-23809678|4-комн. кв., 164 м2|Бишкек|310000.0|4|11|элитка|евроремонт|монолитный|3.3 м.|164 м2|||центральное|полностью меблирована|договор купли-продажи, технический паспорт, акт ввода в эксплуатацию, красная книга|обмен не предлагать|нет|нет|от агента|42.868|74.6042|Добавлено 8 дней назад|Поднято 7 часов назад|154.0|
5621|https://www.house.kg/details/366332066dfdc4de45463-03547337|3-комн. кв., 90 м2|Бишкек|157500.0|12|12|элитка|евроремонт|монолитный|3 м.|90 м2||2017 г.|центральное|полностью меблирована|договор купли-продажи, технический паспорт, акт ввода в эксплуатацию, красная книга|обмен не предлагать|нет|нет|от агента|42.879|74.5948|Добавлено 10 дней назад|Поднято 7 часов назад|147.0|
5622|https://www.house.kg/details/42614966dec7ff3b8ca7-54414713|2-комн. кв., 52 м2|Бишкек|83200.0|14|15|элитка|евроремонт|монолитный|3 м.|52 м2||2022 г.|центральное|полностью меблирована|договор долевого участия, красная книга|обмен не предлагать|нет|нет|от агента|42.8592|74.6134|Добавлено 11 дней назад|Поднято 7 часов назад|142.0|1.0
5623|https://www.house.kg/details/96444366deadcb874dc6-26324328|2-комн. кв., 69 м2|Бишкек|98000.0|2|12|элитка|евроремонт|монолитный|3 м.|69 м2||2023 г.|на газе|полностью меблирована|договор долевого участия||||от агента|42.8138|74.6191|Добавлено 11 дней назад|Поднято 7 часов назад|180.0|1.0
5624|https://www.house.kg/details/19102666dea8ae82df11-26759286|1-комн. кв., 37 м2|Бишкек|38000.0|12|14|элитка|под самоотделку (псо)|монолитный|3 м.|37 м2|м2|2024 г.|на газе||договор долевого участия||||от агента|42.813|74.6193|Добавлено 11 дней назад|Поднято 7 часов назад|259.0|7.0
5625|https://www.house.kg/details/699427866de81edde61f7-83468503|3-комн. кв., 125 м2|Бишкек|255000.0|9|10|пентхаус|евроремонт|монолитный|5 м.|125 м2|||на газе|полностью меблирована|договор долевого участия, красная книга|обмен не предлагать|||от агента|42.8219|74.6175|Добавлено 11 дней назад|Поднято 7 часов назад|98.0|1.0
5626|https://www.house.kg/details/255596366da89e62bdb79-42815565|2-комн. кв., 81 м2|Бишкек|120000.0|13|14|элитка|евроремонт|монолитный|3.1 м.|81 м2||2021 г.|центральное|полностью меблирована|договор долевого участия, акт ввода в эксплуатацию, красная книга|обмен не предлагать|нет|нет|от агента|42.8717|74.5939|Добавлено 14 дней назад|Поднято 7 часов назад|167.0|
5627|https://www.house.kg/details/1859948653f5fa04be015-95318726|3-комн. кв., 136 м2|Бишкек|310000.0|5|15|элитка|евроремонт|монолитный|3.2 м.|136 м2||2018 г.|центральное|полностью меблирована|договор купли-продажи, технический паспорт, акт ввода в эксплуатацию, красная книга|обмен не предлагать|нет|нет|от агента|42.874|74.5932|Добавлено 11 месяцев назад|Поднято 7 часов назад|1934.0|3.0
5628|https://www.house.kg/details/346964666e7dc118792f7-02434141|1-комн. кв., 28.6 м2|Бишкек|46500.0|5|5|индивид. планировка|хорошее|кирпичный|2.6 м.|28.6 м2||1968 г.|центральное|частично меблирована|договор купли-продажи, технический паспорт, акт ввода в эксплуатацию||||от агента|42.8577|74.6117|Добавлено 4 дня назад|Поднято 7 часов назад|134.0|
5629|https://www.house.kg/details/794926166de9ea80f3143-97844393|4-комн. кв., 113 м2|Бишкек|210000.0|7|12|элитка|евроремонт|монолитный|3 м.|113 м2||2021 г.|электрическое|полностью меблирована|договор купли-продажи, технический паспорт, акт ввода в эксплуатацию||||от агента|42.8298|74.5849|Добавлено 11 дней назад|Поднято 7 часов назад|140.0|
5630|https://www.house.kg/details/162114866bc4068cd00c7-83113932|2-комн. кв., 58.2 м2|Бишкек|68000.0|2|2|сталинка|хорошее|кирпичный|3 м.|58.2 м2||1958 г.|центральное|пустая|договор купли-продажи, технический паспорт||||от агента|42.8835|74.6159|Добавлено 1 месяц назад|Поднято 7 часов назад|267.0|2.0
5631|https://www.house.kg/details/973057365ce07e45d9d06-24860388|3-комн. кв., 40 м2|Бишкек|38000.0|1|1|индивид. планировка|среднее|кирпичный|2.6 м.|40 м2||1958 г.|на газе|пустая|договор купли-продажи, технический паспорт||||от агента|42.8723|74.5449|Добавлено 7 месяцев назад|Поднято 7 часов назад|1704.0|6.0
5632|https://www.house.kg/details/506335266b1c592d9a146-67446111|3-комн. кв., 55.1 м2|Бишкек|72000.0|4|4|индивид. планировка|евроремонт|кирпичный|2.7 м.|55.1 м2||1968 г.|центральное|частично меблирована|договор купли-продажи, технический паспорт||||от агента|42.8584|74.6139|Добавлено 2 месяца назад|Поднято 7 часов назад|435.0|
5633|https://www.house.kg/details/835797466a555dc931783-92439745|3-комн. кв., 93.3 м2|Бишкек|106500.0|14|16|элитка|под самоотделку (псо)|монолитный|3 м.|93.3 м2||2024 г.|на газе||договор долевого участия||||от агента|42.818|74.6088|Добавлено 2 месяца назад|Поднято 7 часов назад|503.0|
5634|https://www.house.kg/details/4690388668541f6c795c4-89992751|1-комн. кв., 39 м2|Бишкек|65000.0|6|12|элитка|евроремонт|монолитный|3 м.|39 м2||2019 г.|центральное|пустая|договор купли-продажи, технический паспорт, договор долевого участия||||от агента|42.8626|74.5883|Добавлено 3 месяца назад|Поднято 7 часов назад|1075.0|7.0
5635|https://www.house.kg/details/688923366b48432224321-92310376|2-комн. кв., 43 м2|Бишкек|70000.0|2|4|104 серия|среднее|кирпичный|2.6 м.|43 м2|м2|1987 г.|центральное|пустая|договор купли-продажи, технический паспорт||||от агента|42.8504|74.6331|Добавлено 1 месяц назад|Поднято 7 часов назад|327.0|
5636|https://www.house.kg/details/467268366b5a8040509b6-80075556|1-комн. кв., 35.1 м2|Бишкек|49500.0|7|9|105 серия|среднее|панельный|2.8 м.|35.1 м2||1997 г.|центральное|пустая|договор купли-продажи, технический паспорт||||от агента|42.8417|74.5638|Добавлено 1 месяц назад|Поднято 7 часов назад|511.0|4.0
5637|https://www.house.kg/details/729504466d81c35560b17-72489426|4-комн. кв., 124 м2|Бишкек|210000.0|5|10|элитка|евроремонт|монолитный|3 м.|124 м2||2015 г.|центральное|полностью меблирована|договор купли-продажи, красная книга, технический паспорт||||от агента|42.8282|74.6211|Добавлено 16 дней назад|Поднято 7 часов назад|261.0|1.0
5638|https://www.house.kg/details/87229966d97a897748d1-63284435|2-комн. кв., 65 м2|Бишкек|105000.0|11|15|элитка|евроремонт|монолитный|3 м.|65 м2||2022 г.|центральное|полностью меблирована|договор долевого участия, красная книга|обмен не предлагать|нет|нет|от агента|42.8592|74.6134|Добавлено 15 дней назад|Поднято 7 часов назад|155.0|
5639|https://www.house.kg/details/403565066d97b5d195497-95511077|2-комн. кв., 86 м2|Бишкек|159100.0|10|18|элитка|под самоотделку (псо)|монолитный|3.3 м.|86 м2||2024 г.|на газе|пустая|договор долевого участия, зеленая книга|обмен не предлагать|нет|нет|от агента|42.8191|74.6129|Добавлено 15 дней назад|Поднято 7 часов назад|132.0|
5640|https://www.house.kg/details/658752566a5529cad1ba7-58411555|3-комн. кв., 88.48 м2|Бишкек|102000.0|12|16|элитка|под самоотделку (псо)|монолитный|3 м.|88.48 м2||2024 г.|на газе||договор долевого участия||||от агента|42.818|74.6088|Добавлено 2 месяца назад|Поднято 7 часов назад|535.0|
5641|https://www.house.kg/details/250852166bc4cb7d26b13-47929209|3-комн. кв., 64 м2|Бишкек|82000.0|8|9|105 серия улучшенная|среднее|панельный|2.8 м.|64 м2||1968 г.|центральное|пустая|договор купли-продажи, технический паспорт||||от агента|42.8582|74.6157|Добавлено 1 месяц назад|Поднято 7 часов назад|238.0|
5642|https://www.house.kg/details/5427138668cf3be913927-16009966|1-комн. кв., 44.94 м2|Бишкек|43000.0|2|15|элитка|под самоотделку (псо)|монолитный|3 м.|44.94 м2||2024 г.|автономное||договор долевого участия||||от агента|42.8229|74.6328|Добавлено 2 месяца назад|Поднято 7 часов назад|1752.0|17.0
5643|https://www.house.kg/details/245787661df126e87903-52582349|1-комн. кв., 54 м2|Бишкек|80000.0|10|12|элитка|евроремонт|монолитный|3 м.|54 м2||2020 г.|центральное||||||от агента|42.8815|74.5775|Добавлено 5 месяцев назад|Поднято 7 часов назад|1003.0|
5644|https://www.house.kg/details/692967366cd9dad8e7304-14651054|2-комн. кв., 36 м2|Иссык-Кульская область|34200.0|1|4|индивид. планировка|евроремонт|кирпичный|2.6 м.|36 м2|м2|2024 г.|электрическое|пустая|договор долевого участия||||от собственника|42.6539|77.1012|Добавлено 24 дня назад|Поднято 7 часов назад|3014.0|5.0
5645|https://www.house.kg/details/4141411668e6aea34b6c7-64012582|3-комн. кв., 101 м2|Бишкек|145000.0|9|9|элитка|евроремонт|кирпичный|2.7 м.|101 м2||2021 г.|на газе|полностью меблирована|договор купли-продажи, договор долевого участия, красная книга|рассмотрю варианты|||от собственника|42.8406|74.5718|Добавлено 2 месяца назад|Поднято 7 часов назад|3937.0|20.0
5646|https://www.house.kg/details/5214354648c405281b379-16630481|1-комн. кв., 49 м2|Бишкек|63000.0|2|12|элитка|хорошее|монолитный|3 м.|49 м2||2006 г.||частично меблирована|||||от агента|42.8433|74.5679|Добавлено 1 год назад|Поднято 7 часов назад|2215.0|
5647|https://www.house.kg/details/96655066c5fdda26ee88-30126519|2-комн. кв., 67 м2|Бишкек|43550.0|7|10|индивид. планировка|не достроено|монолитный||67 м2|||на газе||договор долевого участия, красная книга|обмен на авто|есть|есть|от собственника|42.8466|74.5614|Добавлено 30 дней назад|Поднято 7 часов назад|819.0|6.0
5648|https://www.house.kg/details/308821566c601d7bef161-62507777|1-комн. кв., 44 м2|Бишкек|39600.0|14|14|элитка|не достроено|кирпичный||44 м2||2024 г.|автономное|||обмен на авто|есть|есть|от собственника|42.8412|74.5788|Добавлено 30 дней назад|Поднято 7 часов назад|711.0|6.0
5649|https://www.house.kg/details/198196264e4bed43e0961-64370891|1-комн. кв., 52 м2|Бишкек|55000.0|6|9|элитка|под самоотделку (псо)|монолитный|3 м.|52 м2|м2|2023 г.|на газе||||||от агента|42.8488|74.5613|Добавлено 1 год назад|Поднято 7 часов назад|1692.0|
5650|https://www.house.kg/details/424391365dde9c5815717-95357170|3-комн. кв., 101 м2|Бишкек|122000.0|7|14|элитка|под самоотделку (псо)|монолитный|3.1 м.|101 м2||2023 г.|центральное||договор долевого участия||||от собственника|42.8563|74.6093|Добавлено 7 месяцев назад|Поднято 7 часов назад|2342.0|1.0
5651|https://www.house.kg/details/119651865fdb30bd7f6b4-30731619|3-комн. кв., 119 м2|Бишкек|102000.0|5|15|элитка|под самоотделку (псо)|монолитный|3 м.|119 м2||2023 г.|центральное|||рассмотрю варианты|||от собственника|42.8632|74.6203|Добавлено 6 месяцев назад|Поднято 7 часов назад|2052.0|4.0
